"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0022626","cytosolic ribosome","30/1868","113/14467",0.265486725663717,2.05610088874571,4.33963084357446,7.18320740163502e-05,0.00184711047470615,0.00184711047470615,"RPL36A/RPL39L/RPL7/RPL28/RPSA2/RPS21/RPL27/RPLP2/RPL17/RPL23A/RPL39/RPL38/RPS18/RPLP1/RPS5/RPS19/RPS10/RPL27A/RPL30/RPS16/RPS11/RPLP0/RPL23/RPS27/RPSA/RPS12/RPS7/RPS8/RPS3/RPL8",30
"GO:0098644","complex of collagen trimers","12/1868","28/14467",0.428571428571429,3.31913429183236,4.72967156166972,8.52670417201129e-05,0.00211697482891315,0.00211697482891315,"COL7A1/COL1A2/COL3A1/COL21A1/COL5A2/COL9A2/COL8A1/COL6A3/COL5A1/COL4A2/COL1A1/COL4A1",12
"GO:0000781","chromosome, telomeric region","37/1868","153/14467",0.241830065359477,1.87288841303831,4.17944453299,9.72894716754082e-05,0.0023349473202098,0.0023349473202098,"CHEK2/H4C11/H4C15/ORC1/PARP1/RAD51/MCM4/CDK1/MSH2/PCNA/EZH2/CHEK1/NSMCE2/CBX1/PIF1/MCM6/NHP2/H4C14/MCM2/PRKDC/NLRP2/MCM7/BLM/FEN1/RAD51AP1/MCM5/ALYREF/MACROH2A2/POLD1/H4C12/XRCC6/H2AX/DCLRE1B/XRCC1/MCM3/RECQL4/NABP2",37
"GO:0022627","cytosolic small ribosomal subunit","14/1868","38/14467",0.368421052631579,2.85329088245238,4.40465501721587,0.000159145614540276,0.00369628524093545,0.00369628524093545,"RPSA2/RPS21/RPS18/RPS5/RPS19/RPS10/RPS16/RPS11/RPS27/RPSA/RPS12/RPS7/RPS8/RPS3",14
"GO:0060205","cytoplasmic vesicle lumen","58/1868","284/14467",0.204225352112676,1.58165319540369,3.81183299741735,0.000228880358877691,0.00514980807474805,0.00514980807474805,"LYZ/IGF2/S100A8/C1orf35/VWF/ACTN2/PDGFB/QPCT/GM2A/MIF/S100P/OLA1/ARPC5/ALDOC/VEGFB/NEU1/VAT1/TUBB4B/IMPDH1/TIMP1/PSMD2/GRN/GTPBP2/ANXA2/FABP5/PDGFA/S100A9/SERPINI1/SPARC/ALDOA/ACLY/NPC2/PPIA/CSTB/NME2/PYGB/TUBB/ADA/S100A11/GLA/CTSC/PSMD14/HSPA6/PADI2/CYRIB/PKM/ILF2/PYCARD/FTL/PTGES2/XRCC6/CANT1/DSN1/LCN2/CTSA/HSP90AB1/CTSD/IMPDH2",58
"GO:0000792","heterochromatin","23/1868","83/14467",0.27710843373494,2.14610691158639,4.03198556766741,0.000244293203073737,0.00525534510048882,0.00525534510048882,"KMT5C/DNMT1/H2AZ1/UHRF1/INCENP/BEND3/H1-2/WDR76/HMGA1/CDKN2A/CENPA/EZH2/TRIM28/CBX1/CBX8/SUV39H1/ESCO2/EME1/DNMT3A/CBX2/SALL4/HELLS/SUV39H2",23
"GO:0031983","vesicle lumen","58/1868","285/14467",0.203508771929825,1.57610353506894,3.78223803769925,0.000251999884988577,0.00525534510048882,0.00525534510048882,"LYZ/IGF2/S100A8/C1orf35/VWF/ACTN2/PDGFB/QPCT/GM2A/MIF/S100P/OLA1/ARPC5/ALDOC/VEGFB/NEU1/VAT1/TUBB4B/IMPDH1/TIMP1/PSMD2/GRN/GTPBP2/ANXA2/FABP5/PDGFA/S100A9/SERPINI1/SPARC/ALDOA/ACLY/NPC2/PPIA/CSTB/NME2/PYGB/TUBB/ADA/S100A11/GLA/CTSC/PSMD14/HSPA6/PADI2/CYRIB/PKM/ILF2/PYCARD/FTL/PTGES2/XRCC6/CANT1/DSN1/LCN2/CTSA/HSP90AB1/CTSD/IMPDH2",58
"GO:0034774","secretory granule lumen","57/1868","279/14467",0.204301075268817,1.58223964449356,3.78127195100691,0.000255468164607095,0.00525534510048882,0.00525534510048882,"LYZ/IGF2/S100A8/C1orf35/VWF/ACTN2/PDGFB/QPCT/GM2A/MIF/S100P/OLA1/ARPC5/ALDOC/VEGFB/NEU1/VAT1/TUBB4B/IMPDH1/TIMP1/PSMD2/GRN/GTPBP2/ANXA2/FABP5/PDGFA/S100A9/SERPINI1/SPARC/ALDOA/ACLY/NPC2/PPIA/CSTB/NME2/PYGB/TUBB/S100A11/GLA/CTSC/PSMD14/HSPA6/PADI2/CYRIB/PKM/ILF2/PYCARD/FTL/PTGES2/XRCC6/CANT1/DSN1/LCN2/CTSA/HSP90AB1/CTSD/IMPDH2",57
"GO:0044297","cell body","80/1868","430/14467",0.186046511627907,1.44086449877994,3.57352507852158,0.000418044693878541,0.00836089387757082,0.00836089387757082,"SEMA4F/TRPV2/EPHB2/PTK7/MAP1S/RPL28/SEZ6L2/KNDC1/IGF2BP1/TUBB3/CNNM1/ENO2/STK39/EPO/RTN4RL2/PLXDC1/TMC7/THY1/PPT1/GNAZ/INHA/SLC6A6/NRSN2/TRPM2/NAXE/CCT5/MAP1A/CTNND2/TMPRSS3/PDE1C/SERPINI1/TPX2/FADD/SLC1A4/ACTG2/RNF157/UCHL1/HCN2/CYP17A1/PPP2R1A/NEURL1/LRP4/PLXND1/SLC1A3/DTNBP1/GABRD/TUBB4A/GLUL/TUBB/RAC3/BGLAP/GNAT1/SNCG/FLNA/KCNE3/WASHC5/CCT3/GNA12/MAPK8IP2/EIF4A3/RBM8A/PDE9A/SLC38A1/PYCARD/WNK4/TMEM266/YKT6/ADORA1/MAPT/CACYBP/CFL1/CDK5/KCNN4/CD200/AURKA/HSP90AB1/MAP2/RAP1GAP/P2RX4/PRKAA2",80
"GO:0005788","endoplasmic reticulum lumen","59/1868","297/14467",0.198653198653199,1.53849883560804,3.610544453536,0.000431967395836844,0.00840585202709534,0.00840585202709534,"VCAN/WFS1/COL7A1/GPX8/PLOD3/NOTUM/COL1A2/P4HA2/PDGFB/CKAP4/SELENOM/CERCAM/ASPH/LAMC1/POGLUT2/COL3A1/MFGE8/PPIB/COL24A1/COL15A1/TIMP1/COL21A1/COL5A2/PDGFA/PDIA6/SPP1/DNAJB11/NEK2/AFP/TSPAN5/COL9A2/ARSI/GPC3/COL8A1/BMP4/MELTF/BGLAP/COL6A3/CTSC/COL5A1/TSPAN15/FKBP10/MANF/FOXRED2/SERPINH1/APOA4/TMEM132A/SDF2L1/GPX7/RCN2/CLN6/COL4A2/FMO1/STC2/PTGS1/LGALS1/COL1A1/COL4A1/PRKAA2",59
