"gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","genename","ensmbl"
"285016",40.9953383053404,-1.55262535642729,0.353516045745502,1.66622742005032e-06,4.75872478099598e-06,"ALK and LTK ligand 2","ENSG00000189292"
"389432",261.441380588516,-1.39145489631107,0.31465692469989,1.66842247218134e-06,4.76425288122191e-06,"sterile alpha motif domain containing 5","ENSG00000203727"
"6913",471.324498303275,-1.13260884020741,0.251315241238864,1.68128448624884e-06,4.80023450022912e-06,"T-box transcription factor 15","ENSG00000092607"
"105373958",41.7603566210306,-1.01087100576041,0.222523757653367,1.6906680174951e-06,4.82477505412275e-06,"RAB17 divergent transcript","ENSG00000234949"
"401172",15.7072755356194,-1.23467248098873,0.27662615557599,1.71044735615468e-06,4.87667369172869e-06,"long intergenic non-protein coding RNA 2145","ENSG00000250490"
"929",6479.64626879588,-1.02437323315774,0.227780127556528,1.81011272676852e-06,5.14246753007072e-06,"CD14 molecule","ENSG00000170458"
"341019",187.270783066767,-1.54047872042173,0.352558979791708,1.83012908129121e-06,5.19446486568258e-06,"doublecortin domain containing 1","ENSG00000170959"
"105378590",68.4792005212605,-1.69529261703498,0.393257029019545,1.9793718407521e-06,5.59562569020498e-06,"uncharacterized LOC105378590",NA
"1602",43.6175818994668,-1.35327004378315,0.307313325110588,2.00397763581221e-06,5.66344187504701e-06,"dachshund family transcription factor 1","ENSG00000276644"
"105378685",460.107043072119,-1.49336270841106,0.343168710111277,2.08146676108876e-06,5.87429777172799e-06,"uncharacterized LOC105378685",NA
"100874146",23.5517013547511,-1.20596294249548,0.272425989589165,2.13970200963251e-06,6.02383683962768e-06,"long intergenic non-protein coding RNA 365","ENSG00000224511"
"105370525",22.3296949825472,-1.12979219204538,0.253510490165464,2.19736002936004e-06,6.18047474026156e-06,"PRKCH antisense RNA 2","ENSG00000258926"
"8876",3063.54245953893,-1.12076303017147,0.253457436077532,2.25513364130002e-06,6.33521098192346e-06,"vanin 1","ENSG00000112299"
"107987054",14.502438790412,-1.22078371838814,0.2770630963506,2.2983573388455e-06,6.44283837132633e-06,"LINE-1 retrotransposable element ORF2 protein-like",NA
"100129722",208.482417800205,-1.21264537415435,0.276054251257663,2.51227918544459e-06,7.01360519329652e-06,"STPG3 antisense RNA 1","ENSG00000275549"
"643677",16.9225591904406,-1.21947934172404,0.278805069803868,2.54992840564401e-06,7.10977975978639e-06,"leucine rich repeat transmembrane protein 3","ENSG00000175820"
"4051",10598.3312576955,-1.06855891656607,0.239645460069393,2.62864745479381e-06,7.31290438718884e-06,"cytochrome P450 family 4 subfamily F member 3","ENSG00000186529"
"727896",22.6092066189023,-2.06375386648939,0.215526162011048,2.65243863298961e-06,7.37573940887663e-06,"CHORDC1 pseudogene 4",NA
"1805",535.960478969179,-1.84684734487585,0.438134717206494,2.66961058745612e-06,7.42011939277193e-06,"dermatopontin","ENSG00000143196"
"107984699",16.8706570846718,-1.309230129132,0.302087144602325,2.80526595282843e-06,7.77950829926629e-06,"uncharacterized LOC107984699",NA
"5322",118.012563194784,-1.02318344966421,0.231690849931409,3.05335465788101e-06,8.42206099342453e-06,"phospholipase A2 group V","ENSG00000127472"
"3273",46810.7919344306,-1.33067295776409,0.316945885867575,3.06097080695458e-06,8.43892326961626e-06,"histidine rich glycoprotein","ENSG00000113905"
"26998",2419.85938908356,-1.32006769360607,0.307580922879204,3.19201973279749e-06,8.78307617217457e-06,"fetuin B","ENSG00000090512"
